longi,lat,polyid,fireid,jd,lct,genLC,pcttree,pctherb,pctbare,area,bmass,CO,NOx,NO,NO2,NH3,SO2,NMOC,PM25,PM10,OC,BC
-98.9691009521,31.7406997681,2503,3166,170,10,1,7.6285715103,69.2571411133,23.6285705566,763128.125,1.0548719168,50715.15234375,3139.5095214844,1738.8054199219,2592.1076660156,450.801361084,724.5021972656,22701.0703125,5771.8671875,5796.017578125,2093.0061035156,297.8508911133
-100.2594985962,27.3008003235,2504,3169,170,10,1,1.2999999523,65.7666702271,33.5,663898.25,0.2747319043,11490.8232421875,711.336730957,393.9711303711,587.3088378906,102.1406555176,164.1546325684,5143.5122070313,1307.7652587891,1313.2370605469,474.2244567871,67.4857940674
-101.4493026733,26.8908996582,2505,3170,170,10,1,6.4333333969,49.5333328247,44.5999984741,553039.125,0.2292618752,7987.8193359375,494.4841003418,273.8681030273,408.2663574219,71.0028381348,114.1117019653,3575.5002441406,909.0899658203,912.8936157227,329.656036377,46.9125938416
-122.3658981323,47.5704994202,2506,3172,170,10,1,14.2250003815,41.2750015259,44.9749984741,551809.875,0.7614600062,26471.4140625,1638.7065429688,907.5913085938,1352.9833984375,235.3014526367,378.1630249023,11849.109375,3012.6987304688,3025.3041992188,1092.4709472656,155.4670257568
-121.2461013794,38.1273994446,2507,3183,170,10,1,1.4857143164,54.6285705566,44.3428573608,556924.125,0.7698879838,27012.4609375,1672.1999511719,926.141418457,1380.6368408203,240.1107330322,385.8922424316,12091.2919921875,3074.2749023438,3087.1379394531,1114.7999267578,158.6445922852
-108.2416992188,27.7549991608,2508,3215,170,9,1,17.8055553436,63.1388893127,19.6111106873,802626.9375,0.3315808475,16766.55078125,1037.9293212891,574.8532104492,856.9569702148,149.0359954834,239.5221557617,7505.02734375,1908.1931152344,1916.1772460938,691.9528808594,98.4702224731
-110.4611968994,27.6548995972,2509,3216,170,10,1,5.2777776718,60.4722213745,34.5833320618,653127.125,0.2693383098,11082.4658203125,686.0573730469,379.9702758789,566.4371337891,98.5108032227,158.3209381104,4960.7231445313,1261.2901611328,1266.5675048828,457.3715820313,65.0875015259
-106.8272018433,26.8894004822,2510,3217,170,9,1,22,61.0999984741,17.3333339691,825232.625,0.3404108286,17697.841796875,1095.5805664063,606.7831420898,904.5563354492,157.314163208,252.8262939453,7921.8911132813,2014.1829833984,2022.6103515625,730.3870849609,103.939704895
-108.6611022949,28.0599994659,2511,3233,170,1,6,39.555557251,52.9722213745,8.1388893127,917223.1875,0.3790308237,38937.45703125,681.4055175781,330.2730712891,813.5147094727,406.7573547363,382.4214477539,17139.43359375,6223.0400390625,6396.8676757813,2642.1845703125,194.687286377
-108.9143981934,28.2931995392,2512,3234,170,8,2,35.8888893127,56.2777786255,8.3055553436,915600.6875,0.3775515556,23160.994140625,1260.0270996094,266.1785583496,891.8710327148,414.8237915039,235.0668182373,8573.0244140625,2454.3740234375,3940.8251953125,1279.0399169922,452.8492431641
-108.0254974365,29.3686008453,2513,3235,170,10,1,7.6388888359,64.305557251,28.6111106873,712994.25,0.2947131991,13238.115234375,819.5024414063,453.8782348633,676.6148071289,117.6721420288,189.1159362793,5925.6323242188,1506.6236572266,1512.9274902344,546.3349609375,77.7476654053
-109.0985031128,30.289899826,2514,3244,170,9,1,16.2777786255,60.2777786255,24.1388893127,757801.5,0.3136021793,14971.8369140625,926.8280639648,513.3201293945,765.2271728516,133.0829925537,213.8833770752,6701.6791992188,1703.9376220703,1711.0670166016,617.8853149414,87.9298324585
-110.1079025269,34.0880012512,2515,3269,170,6,2,10.428571701,61.942855835,28.2285709381,717523,0.8794576526,42279.0859375,2300.1081542969,485.893951416,1628.0601806641,757.2373046875,429.1011657715,15649.5712890625,4480.3203125,7193.7543945313,2334.8151855469,826.6506958008
-110.1643981934,34.0806999207,2516,3270,170,9,1,8.5142860413,62.2857131958,29.7142848969,702668.625,2.005197525,88766.3359375,5495.0590820313,3043.4169921875,4536.9458007813,789.0340576172,1268.0903320313,39733.50390625,10102.4541015625,10144.72265625,3663.3723144531,521.3260498047
-111.5895996094,31.7497997284,2517,3278,170,7,2,13.9722223282,61.0277786255,25.6111106873,743319.3125,0.602699995,30015.90234375,1632.9547119141,344.9588623047,1155.8363037109,537.5982666016,304.6390075684,11110.36328125,3180.7895507813,5107.18359375,1657.5946044922,586.8780517578
-113.5587997437,37.3660011292,2518,3319,170,10,1,22.8571434021,43.942855835,33.7714271545,662591,0.9164959788,38257.50390625,2368.3217773438,1311.6860351563,1955.3836669922,340.0667114258,546.5357666016,17124.787109375,4354.068359375,4372.2861328125,1578.8811035156,224.6869354248
-106.8408966064,38.8282012939,2519,3320,170,9,1,27.8809528351,54.7380943298,17.9047622681,821604.0625,2.3399367332,121117.6015625,7497.7563476563,4152.603515625,6190.4545898438,1076.6008300781,1730.2512207031,54214.546875,13784.3359375,13842.009765625,4998.50390625,711.3255615234
-121.9868011475,47.8592987061,2520,3331,170,10,1,22.5,57.9000015259,19.9500007629,802823.4375,1.1030880213,55791.84765625,3453.78125,1912.8635253906,2851.5834960938,495.9275512695,797.0263671875,24973.49609375,6349.6440429688,6376.2109375,2302.5207519531,327.6664428711
-98.8709030151,30.2782993317,2521,3332,170,12,9,9.476190567,63.1428565979,28,719229.875,0.641923368,42013.83203125,1121.9078369141,544.7946777344,1380.4544677734,978.7837524414,184.6762084961,23730.890625,2968.6694335938,3241.0668945313,1228.0966796875,235.4621276855
-95.924697876,39.6328010559,2522,3336,170,10,1,7.5999999046,78.3142852783,14.6857147217,853977.8125,1.1787440777,63417.14453125,3925.8229980469,2174.3020019531,3241.3205566406,563.7079467773,905.9591064453,28386.720703125,7217.474609375,7247.6728515625,2617.2153320313,372.4498901367
-115.1549987793,32.5588989258,2523,3344,170,12,9,1.3999999762,52.3333320618,46.9000015259,530684,0.2201132178,10629.7607421875,283.8496704102,137.8364562988,349.2635498047,247.638381958,46.7242279053,6004.0629882813,751.0918579102,820.0101928711,310.7161254883,59.573387146
-106.6151428223,40.9589004517,2524,3377,171,10,1,18.5531921387,51.1489372253,30.8085098267,869466.9375,0.9563132524,52383.41015625,3242.7829589844,1796.0028076172,2677.3745117188,465.6303405762,748.3344726563,23447.814453125,5961.7314453125,5986.67578125,2161.8552246094,307.6486206055
-106.6038284302,40.9570274353,2525,3377,171,10,1,21.2631587982,51.7894744873,27.4561405182,1030542.875,1.0022821426,65072.3671875,4028.2895507813,2231.052734375,3325.9208984375,578.421081543,929.6052246094,29127.6328125,7405.8549804688,7436.841796875,2685.5263671875,382.1710510254
-106.6117782593,40.9688987732,2526,3377,171,10,1,20.5882358551,50.5490188599,29.4509811401,917467.75,0.97600317,56413.44140625,3492.2604980469,1934.1751708984,2883.3537597656,501.4528198242,805.90625,25251.732421875,6420.3872070313,6447.25,2328.1735839844,331.3170166016
-106.5963439941,40.9660377502,2527,3377,171,10,1,15.9545450211,55.2424240112,29.3181819916,1177966,0.9768224955,72491.8046875,4487.5883789063,2485.4338378906,3705.1369628906,644.3716430664,1035.5972900391,32448.716796875,8250.2587890625,8284.7783203125,2991.7255859375,425.7456054688
-106.6236190796,40.9529495239,2528,3377,171,10,1,22.8409099579,46.4090919495,31.3181819916,778363.25,0.9501100779,46590.4375,2884.169921875,1597.3864746094,2381.2893066406,414.1372070313,665.5776977539,20854.767578125,5302.435546875,5324.6215820313,1922.7799072266,273.626373291
-106.6266098022,40.9629669189,2529,3377,171,10,1,18.2075462341,45.3962249756,36.9056587219,815310.125,0.8726436496,44822.9375,2774.7531738281,1536.7864990234,2290.9501953125,398.4261169434,640.3276367188,20063.6015625,5101.2768554688,5122.62109375,1849.8354492188,263.2458496094
-110.1562805176,33.9302368164,2530,3378,171,9,1,10.1228065491,64.2456130981,26.2631587982,1170382.5,2.106262207,155303.34375,9614.0166015625,5324.6860351563,7937.7265625,1380.4741210938,2218.619140625,69516.734375,17675,17748.953125,6409.3447265625,912.0989990234
-110.0871505737,34.0657196045,2531,3378,171,8,2,34.0600013733,57.5400009155,8.8999996185,1293333.625,2.7558779716,238806.0625,12991.7626953125,2744.4875488281,9195.81640625,4277.1235351563,2423.7036132813,88393.8828125,25306.31640625,40632.671875,13187.7978515625,4669.1928710938
-110.1898880005,33.95652771,2532,3378,171,9,1,3.3289473057,59.065788269,38,1362542.375,1.7671438456,151691.921875,9390.453125,5200.8666992188,7753.1430664063,1348.3728027344,2167.0275878906,67900.203125,17263.986328125,17336.220703125,6260.3012695313,890.8890991211
-110.2006988525,33.9504356384,2533,3378,171,9,1,11.4727268219,69.4000015259,19.6181812286,1213170.5,2.2904775143,175060.609375,10837.0849609375,6002.0786132813,8947.5419921875,1556.0942382813,2500.8654785156,78360.4609375,19923.56640625,20006.923828125,7224.7231445313,1028.1337890625
-110.1770858765,33.935710907,2534,3378,171,9,1,4.4716982841,57.8679237366,38.1320762634,963704.75,1.7655829191,107194.546875,6635.8525390625,3675.2414550781,5478.83203125,952.8404541016,1531.3504638672,47982.3203125,12199.759765625,12250.8037109375,4423.9013671875,629.5552368164
-110.1596374512,33.9422492981,2535,3378,171,9,1,6.1442308426,58.0096168518,36.375,1939533.125,1.8169653416,222016.0625,13743.8515625,7611.9794921875,11347.4873046875,1973.4759521484,3171.6579589844,99378.625,25267.544921875,25373.263671875,9162.5673828125,1303.9039306641
-110.1189117432,33.977268219,2536,3378,171,6,2,9.3243246078,65.2297286987,26,1599787.125,0.9059808254,97108.2265625,5282.9770507813,1116.0197753906,3739.3913574219,1739.2518310547,985.5759887695,35944.53515625,10290.572265625,16522.890625,5362.6928710938,1898.6829833984
-110.1123657227,34.0588989258,2537,3378,171,8,2,17.0862064362,62.1034469604,21.5,1253371.875,2.3824996948,200072.59375,10884.5458984375,2299.341796875,7704.2875976563,3583.3896484375,2030.5875244141,74056.71875,21201.72265625,34042.19921875,11048.78515625,3911.8669433594
-110.1059875488,33.9882507324,2538,3378,171,10,1,9.6727275848,62.7636375427,28.0363636017,1173567.25,0.9938269854,73478.3359375,4548.6591796875,2519.2573242188,3755.5595703125,653.1408081055,1049.6905517578,32890.3046875,8362.5341796875,8397.5244140625,3032.4392089844,431.5394287109
-110.0874404907,34.009262085,2539,3378,171,8,2,17.9824562073,61.1228065491,21.5087718964,1241915.25,2.3799610138,198032.5625,10773.5615234375,2275.896484375,7625.7314453125,3546.8520507813,2009.8826904297,73301.609375,20985.5390625,33695.09375,10936.126953125,3871.9797363281
-110.1037216187,34.0178947449,2540,3378,171,10,1,7.2758622169,62.3448257446,30.9482765198,1138290,0.9551958442,68499.265625,4240.4306640625,2348.5461425781,3501.0732421875,608.8823242188,978.5608520508,30661.57421875,7795.8686523438,7828.4868164063,2826.9538574219,402.2972717285
-110.1012878418,34.0080223083,2541,3378,171,10,1,6.9800000191,62.7599983215,30.8600006104,997998.875,0.9568327665,60159.8359375,3724.1804199219,2062.623046875,3074.8361816406,534.7541503906,859.4262084961,26928.689453125,6846.7626953125,6875.4096679688,2482.7868652344,353.3197021484
-110.1160583496,34.0059051514,2542,3378,171,10,1,9.0303030014,58.6666679382,32.7727279663,1241719.375,0.9288024902,72658.65625,4497.9169921875,2491.154296875,3713.6650390625,645.8547363281,1037.9808349609,32523.40234375,8269.2470703125,8303.8466796875,2998.611328125,426.7254638672
-110.1430358887,33.9986114502,2543,3378,171,8,2,15.5818185806,62.5272712708,22.4909095764,1174466.125,2.3499898911,184918.890625,10060.1396484375,2125.1872558594,7120.7568359375,3311.9802246094,1876.7888183594,68447.59375,19595.884765625,31463.810546875,10211.939453125,3615.5778808594
-110.1293563843,34.0013923645,2544,3378,171,9,1,9.9473686218,59.3289489746,31.2763156891,1509481.875,1.9620440006,186585.203125,11550.5126953125,6397.20703125,9536.5771484375,1658.53515625,2665.5026855469,83519.09375,21235.171875,21324.021484375,7700.3413085938,1095.8178710938
-110.0895462036,34.0204811096,2545,3378,171,8,2,15.764705658,59.9215698242,24.8431377411,1083334.125,2.2770974636,165279.4375,8991.6953125,1899.4801025391,6364.4921875,2960.2290039063,1677.4630126953,61178.0625,17514.685546875,28122.173828125,9127.3720703125,3231.5830078125
-110.1318283081,34.0236968994,2546,3378,171,10,1,8.8837213516,59.3953475952,32.3023262024,812227.5,0.936788857,47935.796875,2967.4541015625,1643.5131835938,2450.0517578125,426.0959777832,684.7971191406,21456.9765625,5455.5498046875,5478.376953125,1978.302734375,281.5277099609
-110.1436920166,34.0246810913,2547,3378,171,6,2,12.1086959839,59.3695640564,29.152173996,922359.8125,0.8686038852,53678.07421875,2920.2475585938,616.8973388672,2067.0065917969,961.3984375,544.7924194336,19868.8984375,5688.2734375,9133.28515625,2964.3115234375,1049.5264892578
-110.0919494629,34.0306510925,2548,3378,171,8,2,14.0196075439,62.1568641663,24.490196228,1099613,2.2918453217,168849.578125,9185.9208984375,1940.5100097656,6501.9682617188,3024.1713867188,1713.697265625,62499.54296875,17893.013671875,28729.62890625,9324.529296875,3301.3872070313
-110.1058349609,34.0281028748,2549,3378,171,10,1,10.0727272034,61.8727264404,28.6363639832,1115442.75,0.9870916605,69365.7890625,4294.0732421875,2378.255859375,3545.3625488281,616.584777832,990.9397583008,31049.447265625,7894.4868164063,7927.5180664063,2862.71484375,407.3863830566
-110.1192169189,34.0317077637,2550,3378,171,8,2,15.7321424484,58.0714302063,26.7142848969,1169836.75,2.220454216,174037.125,9468.138671875,2000.1280517578,6701.7275390625,3117.0827636719,1766.3469238281,64419.70703125,18442.740234375,29612.28515625,9611.0048828125,3402.8151855469
-110.1303939819,34.0334129333,2551,3378,171,8,2,12.3846149445,63.5384597778,24.897436142,853334.375,2.2842216492,130596.7265625,7104.8515625,1500.8875732422,5028.9482421875,2339.0458984375,1325.4592285156,48340.28125,13839.353515625,22220.935546875,7212.0581054688,2553.4582519531
-110.0944519043,34.0408973694,2552,3378,171,8,2,19.8679237366,58.6603775024,22.1509437561,1174227.5,2.3626024723,185873.578125,10112.078125,2136.1591796875,7157.5200195313,3329.0793457031,1886.4782714844,68800.9765625,19697.052734375,31626.251953125,10264.662109375,3634.2451171875
-110.1084747314,34.038608551,2553,3378,171,8,2,13.0185184479,57.8148155212,29.7407398224,1065374.875,2.1310915947,152117.5625,8275.650390625,1748.216796875,5857.6611328125,2724.4936523438,1543.8798828125,56306.19921875,16119.9208984375,25882.689453125,8400.5224609375,2974.2387695313
-110.0965270996,34.0510063171,2554,3378,171,8,2,23.934425354,56.7540969849,19.8524589539,1386551.625,2.4275949001,225521.046875,12269.0166015625,2591.8090820313,8684.2431640625,4039.1831054688,2288.8703613281,83476.4375,23898.49609375,38372.234375,12454.1474609375,4409.4409179688
-110.1119232178,34.0483512878,2555,3378,171,8,2,16.1016941071,59.0847473145,25.4576263428,1252536.5,2.2620596886,189831.921875,10327.4228515625,2181.650390625,7309.9453125,3399.9750976563,1926.65234375,70266.140625,20116.517578125,32299.759765625,10483.2548828125,3711.6389160156
-110.1391601563,34.0437355042,2556,3378,171,10,1,10.7333335876,57.4222221375,32.4000015259,850759.9375,0.9350942373,50119.0625,3102.6086425781,1718.3680419922,2561.6411132813,445.5028076172,715.9866333008,22434.248046875,5704.0268554688,5727.8930664063,2068.4057617188,294.3500671387
-110.1917648315,33.9743843079,2557,3378,171,9,1,5.882352829,61.2794113159,33.4558830261,1314127,1.9021555185,157479.453125,9748.728515625,5399.2958984375,8048.9501953125,1399.8173828125,2249.7065429688,70490.8046875,17922.662109375,17997.65234375,6499.1518554688,924.8793945313
-110.1905136108,33.9864311218,2558,3378,171,6,2,10.3809528351,60.8095245361,29.452381134,807158.75,0.8651067019,46784.65625,2545.2250976563,537.6744384766,1801.5583496094,837.9342041016,474.8293457031,17317.3046875,4957.7768554688,7960.3735351563,2583.6303710938,914.7446899414
-110.1509017944,33.975605011,2559,3378,171,9,1,6.7750000954,60.9916648865,32.7916679382,2304393,1.9192874432,278635.90625,17248.892578125,9553.232421875,14241.3916015625,2476.7639160156,3980.5131835938,124722.75,31711.421875,31844.10546875,11499.259765625,1636.4332275391
-110.1374511719,33.9755477905,2560,3378,171,9,1,14.7230768204,64.8769226074,20.9230766296,1470334.375,2.2544312477,208830.375,12927.59375,7159.8989257813,10673.5517578125,1856.2700195313,2983.2907714844,93476.453125,23766.88671875,23866.326171875,8618.396484375,1226.4641113281
-110.203414917,33.9776077271,2561,3378,171,9,1,17.8536586761,70.0975646973,12.658536911,1104741.375,2.4909546375,173367.21875,10732.2568359375,5944.01953125,8860.9912109375,1541.0419921875,2476.6745605469,77602.46875,19730.83984375,19813.396484375,7154.8374023438,1018.1884155273
-107.4518966675,33.9128990173,2562,3441,171,10,1,10.8333330154,59.9333343506,29.8333339691,701452.9375,0.970918715,42906.38671875,2656.1098632813,1471.0762939453,2192.9931640625,381.3901367188,612.9483642578,19205.71875,4883.1552734375,4903.5869140625,1770.7398681641,251.9898986816
-110.1495285034,33.989238739,2563,3378,171,6,2,10.0625,61.703125,28.765625,1294596.375,0.8720958829,75643.8125,4115.2495117188,869.3393554688,2912.8513183594,1354.8146972656,767.7283325195,27999.501953125,8015.9858398438,12870.73828125,4177.3452148438,1479.005859375
-110.2018508911,33.9875946045,2564,3378,171,8,2,15.7027025223,67.432434082,17.5405406952,887879.4375,2.5012037754,148791.421875,8094.6967773438,1709.9907226563,5729.580078125,2664.9208984375,1510.1217041016,55075.03125,15767.44921875,25316.74609375,8216.83984375,2909.2053222656
-110.1416854858,34.0344429016,2565,3378,171,8,2,13.2051286697,59.2820510864,28.1538467407,781416.375,2.1808493137,114178.1328125,6211.6318359375,1312.1966552734,4396.7104492188,2044.9816894531,1158.8228759766,42262.953125,12099.4736328125,19427.32421875,6305.3598632813,2232.4382324219
